"","acceptedNameUsage","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedOccurrences","associatedSequences","associatedTaxa","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","disposition","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","establishmentMeans","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","installationKey","institutionCode","institutionID","institutionKey","isInCluster","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","lon","modified","month","municipality","nomenclaturalCode","nomenclaturalStatus","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismID","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","reproductiveCondition","rights","rightsHolder","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","taxonRemarks","type","typeStatus","verbatimCoordinateSystem","verbatimElevation","verbatimEventDate","verbatimIdentification","verbatimLocality","verbatimTaxonRank","year","downloadDate"
"1082",NA,"Poa arachnifera Torr.",2704324,NA,"Oklahoma",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"US 918097","Liliopsida",196,"Wewoka, Indian Territory., Oklahoma, United States, NORTH_AMERICA","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","151c91ba-a521-4735-8c11-5abf8db7fb67","NORTH_AMERICA",NA,"United States",409,NA,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","NMNH Extant Biology",NA,2,NA,NA,NA,NA,122,NA,"1891-05-02",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","2900476335","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Monocotyledonae, Poales, Poaceae, Pooideae","North America, United States, Oklahoma","bc092ff0-02e4-11dc-991f-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/30a0d5878-af62-432f-bcbb-e8a03557a494",1,NA,NA,"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","urn:lsid:biocol.org:col:15463","be5b9c72-e499-42b8-a5dc-c27505cf232e",FALSE,"US",FALSE,"NE",2900476335,"Plantae",6,NA,"2024-09-02T10:50:36.966+00:00","2024-09-02T12:41:23.762+00:00","2024-09-02T12:41:23.762+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Wewoka, Indian Territory.",NA,NA,NA,NA,"2020-10-03T06:27:00.000+00:00",5,NA,NA,NA,"http://n2t.net/ark:/65665/30a0d5878-af62-432f-bcbb-e8a03557a494",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","M. A. Carleton","100",NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",122,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,2024-09-05
"1083",NA,"Poa arachnifera Torr.",2704324,NA,"Oklahoma",NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,"US 918099","Liliopsida",196,"Indian Territory., Oklahoma, United States, NORTH_AMERICA","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","151c91ba-a521-4735-8c11-5abf8db7fb67","NORTH_AMERICA",NA,"United States",409,NA,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,"1891",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","2900439178","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Monocotyledonae, Poales, Poaceae, Pooideae","North America, United States, Oklahoma","bc092ff0-02e4-11dc-991f-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ebb28c29-9e8e-435e-8b35-14c09e0ad2d9",1,NA,NA,"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","urn:lsid:biocol.org:col:15463","be5b9c72-e499-42b8-a5dc-c27505cf232e",FALSE,"US",FALSE,"NE",2900439178,"Plantae",6,NA,"2024-09-02T10:50:36.966+00:00","2024-09-02T12:41:03.117+00:00","2024-09-02T12:41:03.117+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Indian Territory.",NA,NA,NA,NA,"2020-10-03T02:45:00.000+00:00",NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ebb28c29-9e8e-435e-8b35-14c09e0ad2d9",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","M. A. Carleton","s.n.",NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",NA,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,2024-09-05
"1084",NA,"Poa arachnifera Torr.",2704324,NA,"Mississippi","Oktibbeha",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Mississippi, Oktibbeha, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,1,NA,NA,NA,NA,60,NA,"1890-03-01",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987648966","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"monique","61c644f6-463a-464d-a236-2fa91f03b104",NA,NA,NA,NA,NA,"26182183",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987648966,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:24.572+00:00","2024-08-08T18:16:24.572+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",3,NA,NA,NA,"61c644f6-463a-464d-a236-2fa91f03b104",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAES30e5ec2d-96c4-48b4-9292-2df47f944e9f|AccNo: TAES4292",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","S. M. Tracy",NA,"https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182183",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",60,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1890-3-1",NA,NA,NA,1890,2024-09-05
"1085",NA,"Poa arachnifera Torr.",2704324,NA,"Mississippi","Oktibbeha",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Mississippi, Oktibbeha, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,25,NA,NA,NA,NA,115,NA,"1890-04-25",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987649984","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"monique","e666b9b4-ac46-4cca-94de-44b0664ce204",NA,NA,NA,NA,NA,"26182184",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987649984,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:25.083+00:00","2024-08-08T18:16:25.083+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",4,NA,NA,NA,"e666b9b4-ac46-4cca-94de-44b0664ce204",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAES5a52cba1-6ae1-4f5a-a1d5-ac749941bd5d|AccNo: TAES4289",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","S. M. Tracy",NA,"https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182184",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",115,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1890-4-25",NA,NA,NA,1890,2024-09-05
"1086",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Tom Green Co.",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1784338","Liliopsida",196,"Texas, Tom Green Co., United States, NORTH_AMERICA","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","b2190553-4505-4fdd-8fff-065c8ca26f72","NORTH_AMERICA",NA,"United States",420,NA,NA,"d415c253-4d61-4459-9d25-4015b9084fb0","Vascular plants",NA,NA,NA,NA,NA,NA,NA,NA,"1890-04",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","1929673301","NORTH_AMERICA","Poa","Poa",2704173,"WGS84",NA,"2016-01-13","GEOLocate Web Application",NA,"GEOLocate (Tulane University Museum of Natural History)",NA,NA,NA,NA,"ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86d1d0fc-5ac1-4489-ad89-538920a88b29",NA,NA,NA,"17017c2c-036b-45d9-b045-606d21b00771","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",FALSE,"US",FALSE,"NE",1929673301,"Plantae",6,"en","2024-08-21T04:14:43.983+00:00","2024-08-21T05:40:55.592+00:00","2024-08-21T05:40:55.592+00:00",31.404399,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,NA,-100.462073,NA,4,NA,"ICN",NA,"86d1d0fc-5ac1-4489-ad89-538920a88b29","[No precise loc.]","PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,"sheet",NA,NA,"EML","NORTH_AMERICA","US","ae447c50-b8a8-11d8-92a4-b8a03c50a862","G. C. Nealley","s.n.","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1996147",NA,NA,"The New York Botanical Garden","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",NA,NA,NA,2704324,"ACCEPTED","SPECIES",NA,"PhysicalObject",NA,NA,NA,"Apr. 1890",NA,NA,NA,1890,2024-09-05
"1087",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Brazos",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1420996","Liliopsida",196,"College, Texas, Brazos, United States, NORTH_AMERICA","Angiosperms","https://www.gbif.org/grscicoll/collection/62289b33-ae4f-438c-8574-bd27b348c1fb","62289b33-ae4f-438c-8574-bd27b348c1fb","NORTH_AMERICA",NA,"United States",305,NA,NA,"c8d12f8a-7e39-4e2c-92d7-825d590ad15b",NA,NA,6,NA,NA,NA,NA,96,NA,"1890-04-06",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3307563423","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a5486e02-d249-4809-9273-deac47fb11e0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"a8b4438c-6d21-45e8-99eb-ada479f1b23e",NA,NA,NA,"cfbb523a-883c-48db-8258-dcfe32b11d64","MICH","http://grscicoll.org/institution/university-michigan-herbarium","6f734148-063f-462e-a332-4c4a7bf2b409",FALSE,"US",FALSE,"NE",3307563423,"Plantae",6,NA,"2024-09-01T04:07:56.651+00:00","2024-09-01T04:28:21.874+00:00","2024-09-01T04:28:21.874+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"College",NA,NA,NA,NA,"2021-06-04T00:00:00.000+00:00",4,NA,NA,NA,"a8b4438c-6d21-45e8-99eb-ada479f1b23e",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,"sheet - 1",NA,NA,"EML","NORTH_AMERICA","US","174c6da2-e002-42fe-9f56-2f9d670240f4","H. L. Jennings","s.n.",NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",96,NA,NA,2704324,"ACCEPTED","SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,1890,2024-09-05
"1088",NA,"Poa arachnifera Torr.",2704324,"http://fieldmuseum.org/about/copyright-information","Mississippi","Oktibbeha",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"V0394844F","Liliopsida",196,"Starkville, Mississippi, Oktibbeha, United States, NORTH_AMERICA","Botany","Botany",NA,"NORTH_AMERICA",7363,"United States",313,NA,NA,"90c853e6-56bd-480b-8e8f-6285c3f8d42b","seeds-22-sep-2023",NA,25,NA,NA,NA,NA,115,NA,"1890-04-25",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","1262192582","NORTH_AMERICA","Poa","Poa",2704173,"WGS84","Iturriaga, Teresa - CUP, Dept. of Plant Pathology and Plant-Microbe Biology, Cornell University","2016-11-29",NA,NA,"GEOlocate",NA,NA,"Plantae Spermatophyta Monocotyledoneae Poaceae","North America, USA, Mississippi, Oktibbeha, Starkville. [LL]","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"c37811e3-8d9a-4017-a85e-949eb2cb72ba",NA,NA,NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","F","F","689b4219-8256-4c6e-890b-2e81405d4c58",TRUE,"US",FALSE,"NE",1262192582,"Plantae",6,NA,"2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:11.752+00:00","2024-01-25T11:00:11.752+00:00",33.4504,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Starkville",NA,"fcf48fc9-3f9d-426f-b835-702d5778a20f",NA,-88.818387,"2023-03-03T00:11:00.000+00:00",4,NA,"ICBN",NA,"c37811e3-8d9a-4017-a85e-949eb2cb72ba",NA,"PRESENT","Poales",1369,"3376747",NA,"F","Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","7b8aff00-a9f8-11d8-944b-b8a03c50a862","S. M. Tracy",NA,NA,NA,NA,"The Field Museum of Natural History","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",115,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1890,2024-09-05
"1089",NA,"Poa arachnifera Torr.",2704324,NA,"Mississippi","Oktibbeha Co.",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"1784309","Liliopsida",196,"Starkville., Mississippi, Oktibbeha Co., United States, NORTH_AMERICA","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","b2190553-4505-4fdd-8fff-065c8ca26f72","NORTH_AMERICA",NA,"United States",420,NA,NA,"d415c253-4d61-4459-9d25-4015b9084fb0","Vascular plants",NA,25,NA,NA,NA,NA,115,NA,"1890-04-25",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","1930942387","NORTH_AMERICA","Poa","Poa",2704173,"WGS84",NA,"2016-01-07","GEOLocate Web Application",NA,"GEOLocate (Tulane University Museum of Natural History)",NA,NA,NA,NA,"ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"e0939ecc-ccab-4b45-96a0-594284601342",NA,NA,NA,"17017c2c-036b-45d9-b045-606d21b00771","NY","http://biocol.org/urn:lsid:biocol.org:col:15556","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",TRUE,"US",FALSE,"NE",1930942387,"Plantae",6,"en","2024-08-21T04:14:43.983+00:00","2024-08-21T05:41:41.308+00:00","2024-08-21T05:41:41.308+00:00",33.4504,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Starkville.",NA,NA,NA,-88.818387,NA,4,NA,"ICN",NA,"e0939ecc-ccab-4b45-96a0-594284601342","[Inferred county from precise loc.]","PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,"sheet",NA,NA,"EML","NORTH_AMERICA","US","ae447c50-b8a8-11d8-92a4-b8a03c50a862","S. M. Tracy","s.n.","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1996118",NA,NA,"The New York Botanical Garden","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",115,NA,NA,2704324,"ACCEPTED","SPECIES",NA,"PhysicalObject",NA,NA,NA,"25 Apr 1890",NA,NA,NA,1890,2024-09-05
"1090",NA,"Poa arachnifera Torr.",2704324,NA,"Mississippi","Oktibbeha",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"US 723322","Liliopsida",196,"Starkville., Mississippi, Oktibbeha, United States, NORTH_AMERICA","US","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","151c91ba-a521-4735-8c11-5abf8db7fb67","NORTH_AMERICA",NA,"United States",409,NA,NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","NMNH Extant Biology",NA,25,NA,NA,NA,NA,115,NA,"1890-04-25",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","2900441950","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Monocotyledonae, Poales, Poaceae, Pooideae","North America, United States, Mississippi, Oktibbeha","bc092ff0-02e4-11dc-991f-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3a9d2001a-c2a9-48f3-917b-c69f4894d6b2",1,NA,NA,"b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","urn:lsid:biocol.org:col:15463","be5b9c72-e499-42b8-a5dc-c27505cf232e",FALSE,"US",FALSE,"NE",2900441950,"Plantae",6,NA,"2024-09-02T10:50:36.966+00:00","2024-09-02T12:40:40.814+00:00","2024-09-02T12:40:40.814+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Starkville.",NA,NA,NA,NA,"2020-10-03T06:24:00.000+00:00",4,NA,NA,NA,"http://n2t.net/ark:/65665/3a9d2001a-c2a9-48f3-917b-c69f4894d6b2",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","bc092ff0-02e4-11dc-991f-b8a03c50a862","S. M. Tracy","s.n.",NA,NA,NA,NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",115,NA,NA,2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1890,2024-09-05
"1091",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Tom Green",NA,NA,NA,"PRESERVED_SPECIMEN","http://www.tropicos.org/Specimen/2640281","2640281","Liliopsida",196,"Texas, Tom Green, United States, NORTH_AMERICA","Tropicos","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"NORTH_AMERICA",NA,"United States",345,NA,NA,"7bd65a7a-f762-11e1-a439-00145eb45e9a","Tropicos",NA,NA,NA,NA,NA,NA,NA,NA,"1890-04",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","1259975473","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90fd6680-349f-11d8-aa2d-b8a03c50a862",NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:2640281",NA,NA,NA,"c4e134d3-c68f-406d-a116-6a37895602e0","MO",NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",FALSE,"US",FALSE,"NE",1259975473,"Plantae",6,NA,"2024-08-30T21:06:45.033+00:00","2024-08-30T22:49:34.116+00:00","2024-08-30T22:49:34.116+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2008-05-27T22:02:00.000+00:00",4,NA,"ICNafp","No opinion","urn:catalog:MO:Tropicos:2640281",NA,"PRESENT","Poales",1369,NA,NA,"MOBOT","Tracheophyta",7707728,NA,NA,NA,"EML","NORTH_AMERICA","US","90fd6680-349f-11d8-aa2d-b8a03c50a862","CHEALLEY","s.n.",NA,NA,NA,"Missouri Botanical Garden","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",NA,NA,"25512378",2704324,"ACCEPTED","SPECIES",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,1890,2024-09-05
"1092",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Tom Green",NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Liliopsida",196,"Texas, Tom Green, United States",NA,"7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4","cc8aec1c-c1c3-46d6-9756-5430b2dbb943",NA,NA,"United States",99,NA,NA,"df5456b6-e51d-4c6b-966a-24beac9f3348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1890-05",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3987648977","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,"christy","e0943989-db2e-4bee-8f4a-eb2640e282dc",NA,NA,NA,NA,NA,"26182279",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","TAES",NA,"0f43f04d-cf64-43e9-ae58-bc99bbba91cb",FALSE,"US",FALSE,"NE",3987648977,"Plantae",6,NA,"2024-08-08T18:09:46.161+00:00","2024-08-08T18:16:23.541+00:00","2024-08-08T18:16:23.541+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,NA,NA,"2020-09-11T15:48:19.000+00:00",5,NA,NA,NA,"e0943989-db2e-4bee-8f4a-eb2640e282dc",NA,"PRESENT","Poales",1369,NA,"mdr_guid: TAES08769d54-298b-4f19-b156-5a0ef54b4884|AccNo: TAES26588",NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","fa94e1c0-3f18-4a25-82f6-ff4267eac3f1","G. C. Nealley",NA,"https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26182279",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",NA,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"1890-05",NA,NA,NA,1890,2024-09-05
"1093",NA,"Poa arachnifera Torr.",2704324,NA,"Texas","Tom Green",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"BRIT394044","Liliopsida",196,"W. Texas. United States National Herbarium, Jesup Herbarium., Texas, Tom Green, United States","BRIT","fea81a47-2365-45cc-bef9-b6bbff7457e6","5a7702f8-a46a-40a0-9eef-26d97ea45b5c",NA,NA,"United States",123,NA,NA,"defb9a47-c1a7-4fb2-9a0b-2da7c5260cad",NA,NA,NA,"TORCH-NfN-31",NA,NA,NA,NA,NA,"1890-05",NA,NA,NA,"Poaceae",3073,NA,NA,NA,"United States of America","3969837907","NORTH_AMERICA","Poa","Poa",2704173,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Poeae|Poa",NA,"96710dc8-fecb-440d-ae3e-c34ae8a9616f",NA,NA,NA,"b5432593-900b-486e-9cf4-e9e268ada7c8",NA,NA,NA,NA,NA,"26815472",NA,NA,NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","BRIT",NA,"a68aaf8c-9bfe-4bec-bab9-70cf5d6cde4a",FALSE,"US",FALSE,"NE",3969837907,"Plantae",6,NA,"2024-08-19T19:22:15.903+00:00","2024-08-19T19:39:31.502+00:00","2024-08-19T19:39:31.502+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"W. Texas. United States National Herbarium, Jesup Herbarium.",NA,NA,NA,NA,"2023-12-08T15:59:58.000+00:00",5,NA,NA,NA,"b5432593-900b-486e-9cf4-e9e268ada7c8",NA,"PRESENT","Poales",1369,NA,NA,NA,"Tracheophyta",7707728,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","c4cbb860-e9c7-11da-8113-b8a03c50a862","G. Chealley","s.n.","https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26815472",NA,"http://creativecommons.org/publicdomain/zero/1.0/","Botanical Research Institute of Texas","Poa arachnifera Torr.",NA,NA,"Poa arachnifera",2704324,"arachnifera",NA,NA,"18590",2704324,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,"May 1890",NA,NA,NA,1890,2024-09-05
